Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
amd64,th2_release,10586,164,Core,CORE,Update,8,31,FullAuto,0,IS_GENUINE,Retail,,,Retail,0,142,65589,0,0,0,0,1,0,0,13,1
amd64,rs4_release,17134,165,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,7,30,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,500,14860,0,0,0,0,0,0,0,3,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Upgrade,7,30,FullAuto,0,IS_GENUINE,Volume:GVLK,,0,Retail,,554,33133,0,,0,0,0,0,1,11,1
amd64,rs4_release,17134,137,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,355,20388,1,,0,0,0,0,0,8,1
amd64,rs1_release,14393,1198,Professional,PROFESSIONAL,Update,37,158,Notify,0,IS_GENUINE,Retail,,0,Retail,0,628,37182,0,0,0,1,0,0,0,7,0
amd64,rs3_release,16299,371,Core,CORE,UUPUpgrade,39,160,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,142,11079,0,,0,0,0,0,0,7,0
amd64,rs2_release,15063,909,Core,CORE,Upgrade,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,142,62089,1,0,0,0,0,0,0,1,1
x86,rs3_release,16299,371,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,513,45827,0,,0,1,0,1,0,8,1
amd64,rs4_release,17134,286,Core,CORE,Update,14,49,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,628,12300,1,,0,1,0,0,0,4,1
amd64,rs4_release,17134,285,Professional,PROFESSIONAL,UUPUpgrade,17,64,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,355,19948,0,,0,0,0,0,0,3,0
x86,th2_release_sec,10586,1176,Professional,PROFESSIONAL,Update,29,125,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,142,9562,0,0,0,0,0,0,0,3,1
amd64,rs1_release,14393,0,Core,CORE,Reset,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,628,27175,0,,0,0,0,0,0,1,1
amd64,th2_release,10586,0,Professional,PROFESSIONAL,IBSClean,,148,UNKNOWN,0,INVALID_LICENSE,Retail,,,Retail,0,554,33137,0,0,0,0,0,0,0,11,0
amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,Upgrade,37,158,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,677,7759,1,,0,1,1,1,0,7,1
amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,10,35,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,0,142,52598,0,0,0,0,0,0,1,10,0
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,15,58,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0,Retail,,142,3850,0,,0,0,0,0,1,11,1
amd64,rs2_release,15063,502,Professional,PROFESSIONAL,Other,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,628,16099,1,,0,0,0,0,0,13,1
amd64,rs3_release_svc_escrow,16299,461,Core,CORE,Upgrade,39,160,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,142,9691,1,0,0,0,0,0,0,7,0
amd64,rs4_release,17134,285,Core,CORE,UUPUpgrade,5,26,FullAuto,0,IS_GENUINE,OEM:NONSLP,0,0,Retail,0,142,9608,1,0,0,0,0,0,1,15,0
amd64,rs1_release,14393,2189,Core,CORE,Other,26,119,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,142,4932,1,,0,0,0,0,0,10,1
amd64,th2_release_sec,10586,1176,Professional,PROFESSIONAL,IBSClean,,34,UNKNOWN,0,OFFLINE,Retail,0,0,Retail,0,142,3847,0,0,0,0,0,0,,,1
amd64,rs4_release,17134,285,Professional,PROFESSIONAL,IBSClean,8,31,FullAuto,0,IS_GENUINE,Volume:GVLK,,0,Retail,,142,9955,0,,0,0,0,0,0,13,1
amd64,rs2_release,15063,608,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,9,34,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,556,63417,1,0,0,0,0,0,0,10,1
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,142,70086,0,,0,0,0,0,0,1,0
amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,UUPUpgrade,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,0,500,33084,0,0,0,0,0,0,0,15,1
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,554,33111,0,,0,0,0,0,0,15,0
amd64,th1_st1,10240,17443,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,Volume:GVLK,0,0,NOT_SET,0,554,33194,0,0,0,0,0,0,0,11,0
x86,rs3_release,16299,611,Professional,PROFESSIONAL,UUPUpgrade,27,120,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0,Retail,,500,16563,0,,0,0,0,0,1,15,1
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,Update,8,31,FullAuto,0,INVALID_LICENSE,Retail,0,0,Retail,0,556,63175,1,0,0,0,0,0,0,1,1
x86,rs3_release,16299,492,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,29,125,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,4756,1,,0,1,0,1,0,3,0
amd64,rs4_release,17134,228,Core,CORE,Refresh,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,644,21787,1,,0,1,0,0,0,4,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,16,62,FullAuto,0,INVALID_LICENSE,Volume:GVLK,,0,Retail,,556,7221,0,,0,0,0,0,0,3,1
amd64,rs2_release,15063,850,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,628,12993,1,,0,1,0,1,0,1,1
amd64,rs3_release,16299,371,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,628,25629,1,0,0,0,0,0,0,1,1
x86,rs4_release,17134,285,Professional,PROFESSIONAL,Reset,10,35,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,11769,0,,0,0,0,0,0,10,1
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Update,18,72,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0,0,Retail,0,556,63269,1,0,0,0,0,0,1,15,1
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Update,5,26,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,556,63155,1,,0,0,0,0,0,6,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,37,158,FullAuto,0,IS_GENUINE,OEM:DM,0,0,Retail,0,677,7762,1,0,0,1,1,1,0,11,1
amd64,rs4_release,17134,285,Professional,PROFESSIONAL,IBSClean,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,355,20050,0,,0,0,0,0,1,3,0
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,IBSClean,29,125,UNKNOWN,0,INVALID_LICENSE,Volume:GVLK,,0,NOT_SET,,142,33264,0,,0,0,0,0,0,3,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Reset,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,18014,0,,0,0,0,0,1,1,0
amd64,rs1_release,14393,0,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,Reset,37,158,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,69304,1,,0,0,0,0,0,7,1
amd64,rs1_release,14393,1480,Core,CORE,Update,7,30,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33026,1,,0,0,0,0,0,11,1
amd64,rs4_release,17134,165,Core,CORE,Reset,39,160,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,5633,1,,0,0,0,0,0,7,1
amd64,rs3_release_svc_escrow,16299,431,Core,CORE,Other,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33165,1,,0,0,0,0,0,10,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,INVALID_LICENSE,Volume:GVLK,,0,Retail,,142,64836,0,,0,0,0,0,0,11,1
amd64,rs3_release,16299,309,Professional,PROFESSIONAL,Update,20,83,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,168,36579,0,,0,0,0,0,1,1,0
x86,rs1_release,14393,1480,Professional,PROFESSIONAL,Update,19,74,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,355,20106,0,0,0,0,0,0,0,9,1
amd64,rs4_release,17134,286,Core,CORE,Reset,27,120,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,69238,1,,0,0,0,0,,,1
amd64,rs1_release,14393,2189,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,Update,37,158,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,142,70428,1,0,0,0,0,0,0,7,1
amd64,rs3_release,16299,15,Core,CORE,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,33160,1,,0,1,0,0,0,13,0
amd64,th2_release_sec,10586,1045,Core,CORE,Reset,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,628,8797,0,0,0,1,0,1,0,12,0
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,7,30,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,897,7414,0,,0,0,0,0,0,12,1
amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,7,30,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,0,554,33097,1,0,0,0,0,0,0,3,1
x86,rs3_release,16299,547,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,0,0,Retail,0,142,6899,1,0,0,1,0,1,0,11,0
amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,355,19946,1,,0,0,0,0,0,10,0
amd64,rs3_release_svc_escrow,16299,431,Core,CORE,Update,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,355,20107,0,,0,0,0,0,0,8,1
amd64,rs4_release,17134,285,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,0,628,8788,1,0,0,0,0,0,1,11,0
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,18,72,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,355,19956,0,,0,0,0,0,0,15,0
amd64,rs4_release,17134,285,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,142,70188,1,0,0,0,0,0,1,3,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,512,58579,0,,0,0,0,0,0,11,0
amd64,rs1_release,14393,1198,Core,CORE,IBSClean,18,72,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,807,64499,0,,0,0,0,0,0,15,1
amd64,rs4_release,17134,228,Core,CORE,Update,9,34,Notify,0,IS_GENUINE,OEM:DM,,0,Unknown,,142,60605,1,,0,1,0,1,0,15,0
amd64,rs4_release,17134,165,Core,CORE,Upgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,355,19970,0,,0,0,0,0,1,10,1
amd64,th2_release_sec,10586,1176,Professional,PROFESSIONAL,IBSClean,9,34,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,0,355,19951,0,0,0,0,0,0,1,10,0
amd64,rs3_release,16299,371,Professional,PROFESSIONAL,UUPUpgrade,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,0,486,48743,1,0,0,0,0,0,1,1,1
amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,29,125,FullAuto,0,OFFLINE,Retail,,0,Unknown,,628,19242,1,,0,0,0,0,0,3,1
amd64,rs4_release,17134,254,Professional,PROFESSIONAL,Upgrade,37,158,FullAuto,0,IS_GENUINE,Volume:GVLK,0,0,Retail,0,628,36153,0,0,0,0,0,0,0,7,0
amd64,rs1_release,14393,0,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,9,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,556,63103,1,,0,0,0,0,0,10,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,IBSClean,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,152,8388,1,,0,0,0,0,,,1
amd64,rs3_release,16299,665,Professional,PROFESSIONAL,Upgrade,8,31,AutoInstallAndRebootAtMaintenanceTime,0,INVALID_LICENSE,Retail,,0,Retail,0,556,63317,0,0,0,0,0,0,0,11,0
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,UUPUpgrade,18,72,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0,Retail,0,807,51303,1,0,0,0,0,0,0,15,0
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Update,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,0,0,Retail,0,628,50136,0,0,0,1,0,0,0,10,0
amd64,th1_st1,10240,17946,EnterpriseS,ENTERPRISE_S,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Volume:GVLK,,0,NOT_SET,0,142,61136,0,0,0,1,0,0,0,11,0
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,UUPUpgrade,37,158,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0,Retail,,142,7341,1,,0,1,1,1,0,7,1
amd64,rs4_release,17134,228,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,IBSClean,37,158,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,628,27179,1,,0,0,0,0,1,7,1
amd64,th2_release_sec,10586,1176,Professional,PROFESSIONAL,IBSClean,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,0,142,7414,0,0,0,0,0,0,1,3,0
amd64,rs4_release,17134,191,Professional,PROFESSIONAL,Refresh,5,26,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,13865,0,,0,0,0,0,1,6,0
amd64,rs2_release,15063,674,Core,CORE,Upgrade,8,31,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,512,9348,0,0,0,0,0,0,0,4,1
amd64,th2_release_sec,10586,753,Core,CORE,Other,7,30,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,0,554,33100,1,0,0,0,0,0,0,12,1
x86,rs4_release,17134,286,Core,CORE,IBSClean,8,31,UNKNOWN,0,OFFLINE,Retail,,0,Retail,,513,63155,0,,0,0,0,1,0,3,0
amd64,rs4_release,17134,228,Education,EDUCATION,UUPUpgrade,25,115,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,12935,0,,0,0,0,0,1,3,0
amd64,rs4_release,17134,191,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,628,9989,0,0,0,0,0,0,0,11,0
amd64,rs4_release,17134,285,Professional,PROFESSIONAL,Reset,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,36144,0,,0,0,0,0,1,10,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,39,160,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,7464,0,,0,0,0,0,1,7,1
amd64,rs3_release_svc_escrow,16299,611,Core,CORE,IBSClean,7,30,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,33968,0,,0,0,0,0,1,12,1
amd64,rs2_release,15063,1324,Professional,PROFESSIONAL,Other,8,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0,Retail,,142,63817,0,,0,0,0,0,1,1,1
amd64,rs3_release,16299,309,Core,CORE,Update,39,160,Notify,0,IS_GENUINE,Retail,,0,Retail,0,556,63175,1,0,0,0,0,0,0,7,1
amd64,th1_st1,10240,17443,Professional,PROFESSIONAL,IBSClean,9,34,UNKNOWN,0,IS_GENUINE,Retail,0,0,NOT_SET,0,142,58410,0,0,0,0,0,0,0,10,0
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,628,40866,0,0,0,0,0,0,1,11,1
amd64,rs3_release_svc_escrow,16299,611,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,142,3837,1,,0,0,0,0,1,3,1
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,Update,15,58,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,12810,0,,0,0,0,0,0,11,1
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Reset,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,628,19289,1,,0,0,0,0,1,15,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,IBSClean,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,36040,0,,0,0,0,0,1,3,0
amd64,rs4_release,17134,112,Core,CORE,UUPUpgrade,15,58,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,0,355,4319,1,0,0,0,0,0,0,11,0
amd64,rs3_release_svc_escrow,16299,611,Core,CORE,Update,8,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,,0,Retail,,628,21625,1,,0,0,0,0,0,3,1
amd64,rs4_release,17134,165,Professional,PROFESSIONAL,IBSClean,37,158,FullAuto,0,IS_GENUINE,Volume:MAK,,0,Retail,,142,6899,0,,0,0,0,0,1,7,1
amd64,rs4_release,17134,285,Professional,PROFESSIONAL,UUPUpgrade,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,,,0,,0,0,0,0,0,15,1
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,14,49,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,0,142,70292,1,0,0,0,0,0,0,3,1
amd64,rs4_release,17134,112,Core,CORE,UUPUpgrade,15,58,Notify,0,IS_GENUINE,Retail,,0,Retail,,500,33142,0,,0,0,0,0,0,11,0
amd64,th1_st1,10240,17443,Enterprise,ENTERPRISE,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Volume:GVLK,,0,NOT_SET,,628,35978,0,,0,0,0,0,0,11,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0,Retail,0,142,33264,0,0,0,0,0,0,1,1,1
amd64,rs3_release,16299,371,Professional,PROFESSIONAL,IBSClean,9,34,UNKNOWN,0,OFFLINE,Retail,,0,Retail,,803,63122,0,,0,0,0,0,0,10,0
amd64,rs3_release,16299,125,Core,CORE,Upgrade,8,31,Notify,0,IS_GENUINE,Retail,,0,Retail,,142,48474,1,,0,0,0,0,0,11,0
amd64,th1_st1,10240,17443,Enterprise,ENTERPRISE,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Volume:GVLK,0,0,NOT_SET,0,556,63140,0,0,0,0,0,0,0,1,0
amd64,rs3_release,16299,125,Core,CORE,Upgrade,23,105,Notify,0,IS_GENUINE,Retail,,0,Retail,0,897,12456,0,0,0,0,0,0,0,15,1
amd64,rs3_release,16299,64,Core,CORE,Other,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,355,7360,1,,0,0,0,0,0,13,0
amd64,rs4_release,17134,167,Core,CORE,UUPUpgrade,14,49,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33145,1,,0,0,0,0,0,5,0
amd64,rs1_release,14393,2189,Core,CORE,Update,18,72,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,142,70187,1,0,0,0,0,0,0,15,1
amd64,rs4_release,17134,191,Professional,PROFESSIONAL,UUPUpgrade,2,11,FullAuto,0,IS_GENUINE,OEM:DM,0,0,Retail,0,556,63269,0,0,0,0,0,0,0,3,0
amd64,rs2_release,15063,1088,Core,CORE,Update,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,142,55469,1,0,0,1,0,0,0,10,0
amd64,rs4_release,17134,112,Professional,PROFESSIONAL,Upgrade,37,158,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,142,63786,0,,0,0,0,0,0,7,0
amd64,rs4_release,17134,285,Core,CORE,Clean,19,74,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,897,63599,0,,0,0,0,0,0,9,1
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,7,30,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,355,19946,0,,0,0,0,0,0,3,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Upgrade,8,31,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,,355,7307,0,,0,0,0,0,0,1,0
amd64,rs1_release,14393,1198,Core,CORE,Update,8,31,Notify,0,IS_GENUINE,OEM:DM,0,0,Retail,0,554,33070,1,0,0,0,0,0,1,1,0
amd64,rs4_release,17134,254,Core,CORE,Reset,5,26,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,897,7371,0,,0,0,0,0,,,0
amd64,rs3_release,16299,15,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,OFFLINE,Retail,,0,Retail,,,,0,,0,0,0,0,0,3,1
amd64,rs3_release,16299,15,Core,CORE,Other,7,30,UNKNOWN,0,OFFLINE,OEM:DM,,0,Retail,,554,33133,1,,0,0,0,0,,,1
amd64,rs3_release,16299,125,Core,CORE,Upgrade,8,31,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,142,70235,0,0,0,0,0,0,0,1,0
amd64,rs4_release,17134,112,Core,CORE,Update,5,26,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,556,63041,1,0,0,0,0,0,0,15,0
amd64,rs4_release,17134,112,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,34,145,UNKNOWN,0,OFFLINE,Retail,,0,Retail,,142,59461,0,,0,1,0,0,0,1,1
amd64,rs4_release,17134,228,Education,EDUCATION,UUPUpgrade,35,148,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,36848,0,,0,0,0,0,0,11,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Update,26,119,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,361,61646,1,,0,0,0,0,0,10,1
amd64,rs3_release_svc_escrow,16299,431,Core,CORE,UUPUpgrade,9,34,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,513,9011,1,0,0,0,0,0,0,15,0
amd64,rs4_release,17134,285,Professional,PROFESSIONAL,IBSClean,8,31,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,,152,40426,0,,0,0,0,0,1,15,0
x86,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,803,63555,0,0,0,0,0,0,1,1,1
x86,rs3_release,16299,192,Core,CORE,Upgrade,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,142,12459,0,,0,1,0,1,1,4,1
amd64,rs4_release,17134,285,Core,CORE,Reset,25,115,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0,Retail,,142,9680,0,,0,1,0,0,0,3,0
amd64,rs4_release,17134,286,Core,CORE,Upgrade,4,24,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,48469,1,,0,0,0,0,0,15,0
x86,rs2_release,15063,1155,Core,CORE,Upgrade,29,125,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,513,49180,0,,0,0,0,1,0,3,0
amd64,rs3_release_svc_escrow,16299,547,Core,CORE,UUPUpgrade,8,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0,Retail,,355,11510,1,,0,0,0,0,0,4,0
amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,39,160,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,38347,1,,0,0,0,0,1,7,1
amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Refresh,9,34,FullAuto,0,OFFLINE,Retail,,0,Unknown,,554,33111,1,,0,0,0,0,0,10,0
amd64,rs1_release,14393,2189,Core,CORE,Other,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,717,17560,0,,0,0,0,1,0,11,1
amd64,rs4_release,17134,1,Core,CORE,IBSClean,23,105,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,897,7371,0,,0,0,0,0,0,15,0
amd64,rs3_release,16299,192,Professional,PROFESSIONAL,Upgrade,29,125,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,168,35763,0,0,0,0,0,0,0,3,0
amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,897,6899,0,0,0,0,0,0,0,11,0
amd64,rs3_release,16299,251,Professional,PROFESSIONAL,Upgrade,20,83,Notify,0,IS_GENUINE,Retail,,0,Retail,0,142,34833,0,0,0,0,0,0,0,1,0
amd64,rs1_release,14393,2189,Core,CORE,Other,9,34,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,142,21986,0,,0,1,0,1,1,10,1
amd64,th2_release_sec,10586,1106,Core,CORE,Other,14,49,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,0,142,31765,1,0,0,0,0,0,0,5,1
amd64,rs3_release_svc_escrow,16299,547,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,UUPUpgrade,37,158,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0,Retail,,628,47740,1,,0,0,0,0,0,7,1
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,31,130,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,41075,0,,0,0,0,0,0,3,0
amd64,rs4_release,17134,228,Professional,PROFESSIONAL,IBSClean,8,31,FullAuto,0,IS_GENUINE,Volume:GVLK,,0,Retail,,500,33006,0,,0,0,0,0,0,13,1
amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,556,13909,0,0,0,0,0,0,0,10,0
amd64,rs2_release,15063,1266,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,554,33108,0,,0,0,0,0,1,11,0
